id,kab_kota,desa,lat,long,pendidikan_sd,pendidikan_smp,pendidikan_sma,pendidikan_pt,kesehatan_rs,keseharan_posyandu,kesehatan_puskesmas,klb_gizi,klb_diare,klb_dbd,klb_covid,sosial_tawuran,sosial_bundir_lk,sosial_bundir_pr,pemukiman_nonlistrik,pemukiman_kumuh,pemukiman_bantaran_sungai,bencana_banjir,bencana_longsor,ekonomi_umkm,ekonomi_koperasi,ekonomi_pasar
3210232004,Majalengka,Nagarakembang,7.03933758,108.333245,2,2,2,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,72,0,2
3210232005,Majalengka,Wangkelang,7.04723465,108.340357,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
3210232006,Majalengka,Cimanggugirang,7.04700724,108.343902,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,44,0,0
3210232009,Majalengka,Ciranjeng,7.0395427,108.354764,1,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,2
3210232007,Majalengka,Cingambul,7.0447108,108.351754,2,3,0,0,0,4,1,0,0,0,7,0,0,0,0,0,0,0,0,37,1,4
3210232013,Majalengka,Muktisari,7.04021603,108.361961,3,3,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,171,0,0
3210232008,Majalengka,Cikondang,7.04244112,108.368909,1,2,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0
3210232011,Majalengka,Kondangmekar,7.07101504,108.383543,1,1,0,0,0,3,1,0,0,0,6,0,0,0,0,0,10,0,0,8,0,1
3210042016,Majalengka,Margamukti,7.00795443,108.285907,3,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0
3210042002,Majalengka,Cibeureum,7.02205411,108.303404,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
3210042003,Majalengka,Cikeusal,7.01435324,108.307418,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
3210042004,Majalengka,Jatipamor,7.002822,108.329276,1,3,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,2
3210042006,Majalengka,Cicanir,6.97561257,108.310659,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,2
3210042007,Majalengka,Campaga,6.99288713,108.308006,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
3210042001,Majalengka,Lampuyang,7.00688425,108.288707,2,2,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0
3210042015,Majalengka,Mekarraharja,6.97566162,108.287191,3,3,0,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,190,0,1
3210042009,Majalengka,Talagakulon,6.98286307,108.310347,3,6,1,2,0,8,0,1,0,0,7,0,0,0,0,0,0,0,0,53,1,11
3210042010,Majalengka,Talagawetan,6.98277834,108.313054,4,3,3,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,112,1,10
3210042012,Majalengka,Salado,6.98666668,108.32722,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0
3210042005,Majalengka,Argasari,6.98916824,108.34,5,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
3210042013,Majalengka,Gunungmanik,6.98083418,108.350831,4,2,1,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,1,17,0,0
3210042011,Majalengka,Ganeas,6.98083418,108.328612,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3210042008,Majalengka,Sukaperna,6.97389582,108.301211,1,2,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,22,1,0
3210042014,Majalengka,Kertarahayu,6.97472075,108.361391,1,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,1,10,0,0
3210042017,Majalengka,Mekarhurip,6.99205327,108.290812,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
3210222001,Majalengka,Genteng,6.97902824,108.324652,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,25,1,0
3210222012,Majalengka,Hegarmanah,6.97295049,108.321076,1,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0
3210222004,Majalengka,Sindangpala,6.9789569,108.311119,1,1,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
3210222003,Majalengka,Darmalarang,6.9682283,108.334168,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
3210222011,Majalengka,Suniabaru,6.96531205,108.344308,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
3210222010,Majalengka,Sangiang,6.94815788,108.344861,2,3,1,0,0,4,1,0,0,0,7,0,0,0,0,0,0,0,0,13,1,0
3210222002,Majalengka,Sunia,6.96385392,108.343055,2,3,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,1,7,0,0
3210222009,Majalengka,Kareo,6.96713136,108.318329,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0
3210222005,Majalengka,Banjaran,6.96295764,108.315431,2,2,2,1,0,5,1,0,0,0,6,0,0,0,0,0,0,0,0,12,1,4
3210222006,Majalengka,Kagok,6.96607455,108.29751,1,1,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,6,0,0
3210222007,Majalengka,Cimeong,6.96125872,108.312323,2,2,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,1,13,1,0
3210222008,Majalengka,Panyindangan,6.95486437,108.318525,2,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
3210222013,Majalengka,Girimulya,6.96539231,108.319176,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0
3210052001,Majalengka,Sagara,6.91776465,108.317602,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
3210052002,Majalengka,Cibunut,6.92972842,108.342069,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
3210052003,Majalengka,Tejamulya,6.92615668,108.326025,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
3210052012,Majalengka,Sukasari Kidul,6.90900698,108.314066,2,2,1,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0
3210052004,Majalengka,Sukasari Kaler,6.90716091,108.313433,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,1
3210052007,Majalengka,Sadasari,6.89694511,108.316389,2,2,1,0,0,5,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
3210052006,Majalengka,Sukadana,6.90265722,108.330672,2,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
3210052005,Majalengka,Argamukti,6.91155312,108.358358,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,5,1,0
3210052014,Majalengka,Argalingga,6.90139083,108.35389,2,2,1,0,0,4,1,0,0,0,6,0,0,0,1,0,0,0,0,11,0,0
3210052008,Majalengka,Haurseah,6.8877772,108.328054,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3210052013,Majalengka,Gunungwangi,6.87916667,108.322779,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
3210052009,Majalengka,Mekarwangi,6.87444448,108.323056,1,1,1,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0
3210052011,Majalengka,Heubeulisuk,6.85805729,108.31861,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
3210052010,Majalengka,Cikaracak,6.8697223,108.351112,2,2,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0
3210062001,Majalengka,Cihaur,6.93367026,108.30175,2,3,1,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,14,0,4
3210062002,Majalengka,Wanahayu,6.93025905,108.300711,1,4,0,0,0,5,0,0,0,0,9,0,1,0,0,0,0,0,2,5,0,1
3210062003,Majalengka,Cengal,6.91329663,108.287637,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210062004,Majalengka,Anggrawati,6.89445693,108.291124,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3210062005,Majalengka,Cipicung,6.89194646,108.283334,2,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3210062006,Majalengka,Malongpong,6.88906142,108.288168,2,2,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0
3210062007,Majalengka,Tegalsari,6.89878226,108.308189,0,3,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,3
3210062017,Majalengka,Maja Selatan,6.89398427,108.309389,5,5,2,3,0,7,1,2,6,3,27,0,0,0,0,0,0,0,0,60,2,9
3210062008,Majalengka,Maja Utara,6.88820973,108.303859,3,3,2,2,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,24,0,3
3210062009,Majalengka,Pasanggrahan,6.88222116,108.286946,1,2,1,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0
3210062010,Majalengka,Cieurih,6.87638865,108.277221,1,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0
3210062011,Majalengka,Kertabasuki,6.87055615,108.284444,3,2,0,0,0,4,1,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0
3210062012,Majalengka,Sindangkerta,6.87192063,108.287601,3,1,1,1,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0
3210062013,Majalengka,Banjaran,6.87500187,108.293889,1,2,1,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,1
3210062014,Majalengka,Paniis,6.87597842,108.306477,2,1,1,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,39,0,1
3210062015,Majalengka,Cicalung,6.86851388,108.300997,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
3210062016,Majalengka,Pageraji,6.85947974,108.300983,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0
3210062018,Majalengka,Nunuk Baru,6.91277938,108.245833,1,3,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
3210071002,Majalengka,Babakan Jawa,6.84288743,108.230119,5,4,0,2,1,8,0,0,0,0,22,0,0,0,1,113,60,0,0,33,0,1
3210072014,Majalengka,Cibodas,6.87659377,108.238021,1,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0
3210072005,Majalengka,Kulur,6.8561265,108.258042,2,2,0,0,0,7,1,0,0,0,8,0,0,0,0,0,0,0,0,16,0,0
3210072006,Majalengka,Kawunggirang,6.86458541,108.275941,1,2,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
3210071004,Majalengka,Sindangkasih,6.84974552,108.246408,2,3,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,19,0,3
3210071003,Majalengka,Cicurug,6.84479592,108.243554,4,3,0,0,0,5,0,0,0,10,27,0,0,0,0,0,0,0,0,60,0,2
3210071007,Majalengka,Majalengka Wetan,6.83876276,108.236085,8,5,4,4,2,12,1,1,0,5,13,0,0,0,0,0,0,0,0,12,2,18
3210071011,Majalengka,Tonjong,6.83252448,108.247345,3,2,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0,22,1,4
3210071009,Majalengka,Tarikolot,6.82536316,108.224318,0,2,0,0,0,3,0,0,0,0,29,0,0,0,0,0,31,0,1,12,2,0
3210071010,Majalengka,Cikasarung,6.81998548,108.226142,1,1,1,0,0,3,1,0,0,0,22,0,0,0,0,0,15,1,0,16,0,2
3210071013,Majalengka,Cijati,6.82787363,108.205643,5,1,1,2,0,7,0,0,0,0,27,0,0,0,0,0,1,0,0,16,0,1
3210071008,Majalengka,Majalengka Kulon,6.83436608,108.220117,6,7,6,7,2,13,0,1,0,0,87,0,0,0,0,0,0,0,0,23,6,30
3210071001,Majalengka,Munjul,6.82961714,108.203703,4,2,1,1,0,7,1,0,0,0,11,0,0,0,0,0,0,1,0,15,0,4
3210072012,Majalengka,Sidamukti,6.85869494,108.207213,2,2,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,46,0,1
3210202001,Majalengka,Kawunghilir,6.8535536,108.263536,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,1
3210202002,Majalengka,Tajur,6.8488537,108.267098,2,2,1,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0
3210201004,Majalengka,Cigasong,6.83734922,108.253739,4,3,1,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,185,2,12
3210201005,Majalengka,Simpeureum,6.83456228,108.257324,1,2,1,0,0,7,0,0,0,4,8,0,0,0,0,0,0,0,0,7,0,2
3210202003,Majalengka,Tenjolayar,6.82977321,108.268071,3,2,1,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,25,2,2
3210202009,Majalengka,Kutamanggu,6.80504304,108.263411,4,2,0,0,0,4,0,0,0,4,11,0,0,0,0,0,0,0,0,30,0,1
3210201006,Majalengka,Cicenang,6.825653,108.246435,3,1,0,2,0,5,0,1,0,3,18,0,0,0,0,0,3,0,0,10,0,4
3210202007,Majalengka,Baribis,6.80653238,108.23881,1,1,1,0,0,4,1,0,0,2,17,0,0,0,0,0,0,0,0,71,0,1
3210202008,Majalengka,Batujaya,6.79175491,108.235359,1,2,0,0,0,3,0,0,2,6,6,0,0,0,0,0,0,0,0,78,0,0
3210202010,Majalengka,Karayunan,6.79175491,108.235359,3,2,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,34,0,1
3210082019,Majalengka,Candrajaya,6.85687563,108.290121,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
3210082001,Majalengka,Ciomas,6.85647431,108.292662,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
3210082002,Majalengka,Padahanten,6.84214722,108.285885,1,1,1,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,18,0,1
3210082009,Majalengka,Sukahaji,6.81459889,108.287481,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3
3210082018,Majalengka,Cikalong,6.82337886,108.287013,3,1,2,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2
3210082016,Majalengka,Babakan Manjeti,6.79947808,108.322222,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
3210082015,Majalengka,Cikoneng,6.75008907,108.15847,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2
3210082014,Majalengka,Palabuan,6.8078924,108.28967,3,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,415,3,2
3210082011,Majalengka,Cikeusik,6.79929971,108.30113,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0
3210082010,Majalengka,Salagedang,6.79954051,108.319591,2,3,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,127,0,4
3210082017,Majalengka,Tanjungsari,6.79946916,108.322217,1,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4,6
3210082012,Majalengka,Jayi,6.78787996,108.318048,1,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,1
3210082013,Majalengka,Nanggewer,6.7781279,108.308519,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,125,6,0
3210252001,Majalengka,Pasirayu,6.84613811,108.309884,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3210252003,Majalengka,Garawastu,6.84568774,108.335233,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
3210252007,Majalengka,Sangkanhurip,6.84661523,108.340937,1,2,1,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,4,1,0
3210252004,Majalengka,Indrakila,6.82736084,108.337891,2,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0
3210252002,Majalengka,Sindang,6.83572165,108.324264,4,3,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,53,0,2
3210252005,Majalengka,Gunung Kuning,6.82027533,108.323662,2,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,46,0,0
3210252008,Majalengka,Bayureja,6.81907137,108.304671,1,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0
3210092001,Majalengka,Pajajar,6.82492617,108.34,2,2,1,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,13,0,1
3210092002,Majalengka,Teja,6.82630403,108.348522,1,2,0,0,0,3,0,1,0,0,8,0,0,0,0,0,0,0,0,19,0,0
3210092003,Majalengka,Payung,6.8260454,108.361243,2,3,1,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0,36,1,0
3210092005,Majalengka,Sindangpano,6.82020844,108.360481,1,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0
3210092004,Majalengka,Babakankareo,6.80037882,108.362345,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
3210092006,Majalengka,Sadomas,6.80263512,108.350515,1,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0
3210092007,Majalengka,Kumbung,6.79692747,108.345347,4,4,2,1,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,176,0,0
3210092008,Majalengka,Rajagaluh Kidul,6.79061338,108.346832,2,3,0,1,0,5,0,0,30,0,4,0,0,0,0,0,5,0,0,55,0,4
3210092009,Majalengka,Singawada,6.79284294,108.352767,2,2,1,1,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,21,0,0
3210092013,Majalengka,Rajagaluh,6.78499938,108.341574,2,3,1,0,0,6,1,0,0,0,10,0,0,0,0,0,62,0,0,44,2,10
3210092010,Majalengka,Rajagaluh Lor,6.77765078,108.342622,1,3,1,2,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,29,1,8
3210092011,Majalengka,Cipinang,6.78703719,108.338172,2,3,0,1,0,5,0,0,0,0,6,0,0,0,0,0,14,0,0,18,0,2
3210092012,Majalengka,Cisetu,6.79008721,108.330177,3,2,1,0,0,4,1,0,0,0,24,0,0,0,0,0,0,0,0,806,0,3
3210212001,Majalengka,Bantar Agung,6.81189222,108.37776,2,2,1,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,87,1,0
3210212002,Majalengka,Padaherang,6.80999264,108.390977,1,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,51,0,0
3210212010,Majalengka,Lengkongwetan,6.78202516,108.392564,2,2,1,0,0,5,1,0,0,0,12,0,0,0,0,0,0,0,0,105,0,0
3210212003,Majalengka,Lengkongkulon,6.78441969,108.392381,1,1,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,1,63,0,4
3210212004,Majalengka,Jerukleueut,6.78994898,108.381639,1,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,30,1,3
3210212005,Majalengka,Sindangwangi,6.79288307,108.377318,3,3,2,1,0,7,1,0,0,0,7,0,0,0,0,0,0,0,0,435,0,0
3210212006,Majalengka,Buahkapas,6.78424579,108.357752,2,1,1,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,115,0,1
3210212007,Majalengka,Ujungberung,6.78430822,108.371094,1,3,0,0,0,5,1,0,0,0,5,0,0,0,0,0,0,0,0,58,0,2
3210212009,Majalengka,Leuwilaja,6.77733418,108.348205,3,2,2,1,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,1046,0,0
3210212008,Majalengka,Balagedog,6.76766239,108.358871,2,3,0,0,0,7,0,0,0,0,7,0,0,0,1,0,0,0,0,1023,0,0
3210102001,Majalengka,Parakan,6.76880392,108.329294,2,3,1,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,101,0,0
3210102004,Majalengka,Lame,6.76570485,108.334565,2,2,0,0,0,5,1,0,0,0,7,0,0,0,0,0,0,0,0,142,0,1
3210102005,Majalengka,Mindi,6.76537487,108.338792,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1012,0,0
3210102006,Majalengka,Rajawangi,6.74876918,108.3433,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1093,0,0
3210102007,Majalengka,Leuwikujang,6.7447114,108.346292,1,3,1,1,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,288,0,1
3210102003,Majalengka,Nanggerang,6.75729498,108.329918,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,181,0,0
3210102002,Majalengka,Patuanan,6.75374108,108.322485,2,2,0,0,0,7,1,2,0,0,10,0,0,0,0,0,0,0,0,676,0,2
3210102013,Majalengka,Tanjungsari,6.74892971,108.33056,1,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,214,0,0
3210102012,Majalengka,Karangasem,6.73580657,108.326784,2,2,1,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,358,1,2
3210102011,Majalengka,Heuleut,6.74762765,108.334542,2,2,1,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,358,2,3
3210102010,Majalengka,Ciparay,6.73299288,108.340861,2,2,1,1,0,9,0,0,0,0,3,0,1,0,0,0,0,0,0,112,0,0
3210102009,Majalengka,Leuwimunding,6.74050201,108.345579,6,3,2,2,0,9,1,0,0,2,14,0,0,0,0,0,0,0,0,89,1,8
3210102008,Majalengka,Mirat,6.73319354,108.350038,5,3,0,0,0,8,0,0,0,0,23,0,0,0,0,0,0,0,0,134,2,1
3210102014,Majalengka,Parungjaya,6.72176041,108.35336,2,2,1,1,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,116,0,1
3210192004,Majalengka,Weragati,6.76864339,108.301652,3,3,3,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,4
3210192005,Majalengka,Trajaya,6.77499315,108.313683,2,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0
3210192006,Majalengka,Tarikolot,6.75635857,108.31098,3,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,513,1,1
3210192008,Majalengka,Sindanghaji,6.7557343,108.314574,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,1
3210192012,Majalengka,Enggalwangi,6.73292599,108.316229,4,1,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,47,0,2
3210192007,Majalengka,Buniwangi,6.73338974,108.313005,2,1,0,0,0,5,1,0,0,0,9,0,0,0,1,0,15,0,0,27,0,1
3210192003,Majalengka,Palasah,6.72221077,108.297081,2,2,1,1,0,5,1,0,0,0,3,0,0,0,0,0,0,0,0,33,0,1
3210192010,Majalengka,Pasir,6.7439043,108.293131,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
3210192009,Majalengka,Waringin,6.7517657,108.292176,4,4,2,1,0,8,1,0,0,0,6,0,0,0,0,0,0,0,0,234,0,3
3210192011,Majalengka,Karamat,6.73333177,108.280128,2,1,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,46,0,0
3210192013,Majalengka,Sindangwasa,6.7235708,108.281974,1,1,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,24,1,1
3210192002,Majalengka,Cisambeng,6.71884861,108.290116,3,2,1,1,0,5,0,0,0,0,2,0,0,0,0,0,15,0,1,112,2,4
3210192001,Majalengka,Majasuka,6.71247656,108.301054,3,2,1,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,39,0,0
3210112006,Majalengka,Pinangraja,6.79194666,108.270554,3,2,1,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,42,0,2
3210112014,Majalengka,Sukaraja Kulon,6.7877774,108.270278,4,3,2,0,0,5,1,0,0,0,9,0,0,0,0,0,0,0,0,29,0,3
3210112005,Majalengka,Sukaraja Wetan,6.78444645,108.271112,2,2,0,1,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,47,0,2
3210112007,Majalengka,Cibentar,6.78388906,108.289167,2,3,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,22,0,0
3210112008,Majalengka,Leuwenggede,6.75555593,108.27611,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
3210112004,Majalengka,Andir,6.74934886,108.267393,2,3,1,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,23,0,3
3210112003,Majalengka,Cicadas,6.73783992,108.257476,2,2,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,51,1,0
3210112002,Majalengka,Burujul Wetan,6.74656193,108.244558,6,4,1,0,0,7,0,0,0,0,10,0,0,0,0,429,0,0,0,83,1,4
3210112001,Majalengka,Burujul Kulon,6.74634789,108.243737,8,3,2,3,0,6,1,0,0,0,10,0,0,0,0,20,0,0,0,58,1,4
3210112015,Majalengka,Mekarsari,6.72669217,108.253115,3,3,0,1,0,4,1,0,0,0,11,0,0,0,2,150,14,3,0,49,1,10
3210112012,Majalengka,Jatiwangi,6.72127882,108.253302,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,5
3210112016,Majalengka,Surawangi,6.72089534,108.2494,1,2,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,48,0,5
3210112011,Majalengka,Jatisura,6.72164001,108.253614,3,2,1,0,0,5,0,0,0,0,13,0,0,0,0,6,0,0,0,39,0,5
3210112010,Majalengka,Sutawangi,6.73236415,108.261667,3,5,1,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,17,0,12
3210112009,Majalengka,Ciborelang,6.7293275,108.267304,2,5,2,3,0,9,1,0,0,0,13,0,0,0,0,0,60,2,0,17,1,16
3210112013,Majalengka,Loji,6.71992326,108.279044,4,1,1,1,0,6,1,0,0,0,5,0,0,0,0,0,0,0,0,38,1,1
3210122015,Majalengka,Bojongcideres,6.76034055,108.191775,4,1,0,1,0,5,0,0,0,5,20,0,0,0,0,0,0,0,0,8,2,2
3210122007,Majalengka,Dawuan,6.76397917,108.171353,4,4,2,1,0,7,0,0,0,0,25,0,0,0,0,0,0,1,0,29,3,3
3210122008,Majalengka,Genteng,6.75322382,108.18992,2,2,0,0,0,5,0,0,0,3,5,0,0,0,0,0,0,1,0,14,1,0
3210122006,Majalengka,Gandu,6.753041,108.194767,2,2,1,1,0,5,0,0,0,0,36,0,0,0,0,0,0,6,0,22,0,0
3210122017,Majalengka,Sinarjati,6.74840799,108.210084,2,3,0,0,0,3,0,0,0,0,44,0,0,0,0,0,0,1,0,15,0,2
3210122021,Majalengka,Baturuyuk,6.7377775,108.228902,2,2,0,0,0,4,0,0,0,1,23,0,0,0,0,0,0,0,0,76,0,1
3210122010,Majalengka,Mandapa,6.73188256,108.221103,3,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,1
3210122011,Majalengka,Balida,6.72955937,108.211797,3,4,1,0,0,5,2,0,0,2,3,0,0,0,0,0,0,0,0,25,0,2
3210122018,Majalengka,Pasirmalati,6.70393738,108.20167,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
